Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
624,"624.1910","Shigella sonnei strain 164658","cefpirome","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40384","Klebsiella pneumoniae strain MRSN582610","tetracycline","Resistant",">=16",">=","16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2115","Shigella sonnei strain 180788","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2117","Shigella sonnei strain 175561","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1990","Shigella sonnei strain 187478","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2142","Shigella sonnei strain 159714","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40274","Klebsiella pneumoniae strain KE1508","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40401","Klebsiella pneumoniae strain MRSN468268","cefepime","Resistant",">=32",">=","32","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.31044","Klebsiella pneumoniae strain 680m/10","tetracycline","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.795, F1 score:0.794, AUC:0.842","Computational Method",,
573,"573.40377","Klebsiella pneumoniae strain MRSN607210","piperacillin_tazobactam","Susceptible",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40372","Klebsiella pneumoniae strain MRSN680172","ceftriaxone","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40430","Klebsiella pneumoniae strain MRSN21352","trimethoprim_sulfamethoxazole","Resistant",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.375","Shigella sonnei strain 19910761_1361368","ampicillin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"22863732;29177089"
624,"624.1986","Shigella sonnei strain 182830","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40392","Klebsiella pneumoniae strain MRSN518712","cefoxitin","Susceptible","<=4","<=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2117","Shigella sonnei strain 175561","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.23306","Staphylococcus aureus strain GHA/LAMRSA/2016/2","clindamycin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.965, AUC:0.977","Computational Method",,
1280,"1280.25961","Staphylococcus aureus strain 41302682","erythromycin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.959, F1 score:0.962, AUC:0.981","Computational Method",,
624,"624.1955","Shigella sonnei strain 170364","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31259","Staphylococcus aureus strain 27178_155F43","trimethoprim/sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2011","Shigella sonnei strain 171146","temocillin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1903","Shigella sonnei strain 189253","nalidixic acid","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2190","Shigella sonnei strain 164682","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40296","Klebsiella pneumoniae strain WHC31","cefepime","Susceptible",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2124","Shigella sonnei strain 168532","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40402","Klebsiella pneumoniae strain MRSN450199","cefepime","Susceptible","<=12","<=","12","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40438","Klebsiella pneumoniae strain MRSN15687","trimethoprim-sulfamethoxazole","Susceptible","==2/38","==","2/38","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2033","Shigella sonnei strain 161916","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.34098","Klebsiella pneumoniae strain S90-2","cefepime","Susceptible",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40408","Klebsiella pneumoniae strain MRSN374613","cefuroxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40421","Klebsiella pneumoniae strain MRSN27989","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40340","Klebsiella pneumoniae strain P30-68","cefepime","Resistant",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35725","Staphylococcus aureus strain NAS_AN_258","methicillin","Resistant",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.23127","Klebsiella pneumoniae strain PN105","cefoxitin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
624,"624.1931","Shigella sonnei strain 185886","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40434","Klebsiella pneumoniae strain MRSN16233","cephalothin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2056","Shigella sonnei strain 193412","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1881","Shigella sonnei strain 170442","tetracycline","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40372","Klebsiella pneumoniae strain MRSN680172","ampicillin-sulbactam","Susceptible","==8/4","==","8/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2094","Shigella sonnei strain 211124","ertapenem","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40395","Klebsiella pneumoniae strain MRSN515432","tetracycline","Susceptible","==2","==","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.35674","Staphylococcus aureus strain 62100_37_1","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.984, F1 score:0.984, AUC:0.980","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31213","Staphylococcus aureus strain nan_175_F371_ch","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.975, F1 score:0.974, AUC:0.986","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1924","Shigella sonnei strain 199912","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2085","Shigella sonnei strain 178862","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40275","Klebsiella pneumoniae strain K6310","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40399","Klebsiella pneumoniae strain MRSN479404","ceftriaxone","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2044","Shigella sonnei strain 195775","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2040","Shigella sonnei strain 196411","ertapenem","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40450","Klebsiella pneumoniae strain MRSN4815","ceftolozane-tazobactam","Susceptible","==1/4","==","1/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.31238","Staphylococcus aureus strain 27/4-24 LHY","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40429","Klebsiella pneumoniae strain MRSN21304","ampicillin-sulbactam","Resistant",">=32/16",">=","32/16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40426","Klebsiella pneumoniae strain MRSN22265","levofloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.39781","Klebsiella pneumoniae strain CVUAS 11213","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.25627","Klebsiella pneumoniae strain GF48B","aztreonam","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.680, F1 score:0.752, AUC:0.735","Computational Method",,
573,"573.40409","Klebsiella pneumoniae strain MRSN380979","ampicillin","Resistant","==8","==","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40314","Klebsiella pneumoniae strain EX412","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2056","Shigella sonnei strain 193412","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.27349","Klebsiella pneumoniae strain KZN_INI_KINF_27","chloramphenicol","Susceptible","==1","==","1","mg/L",,"E-Test","Vitek","Biom�rieux","EUCAST",,,,,,,
573,"573.40395","Klebsiella pneumoniae strain MRSN515432","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40389","Klebsiella pneumoniae strain MRSN546733","amikacin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40419","Klebsiella pneumoniae strain MRSN28880","gentamicin","Susceptible","<=1","<=","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.35713","Staphylococcus aureus strain MAG-1F-S4P","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40272","Klebsiella pneumoniae strain K54_1","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1960","Shigella sonnei strain 208953","cefpirome","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1897","Shigella sonnei strain 172320","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40406","Klebsiella pneumoniae strain MRSN410359","cephalothin","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1939","Shigella sonnei strain 182824","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40283","Klebsiella pneumoniae strain BK-170","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.795, F1 score:0.794, AUC:0.842","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.21018","Staphylococcus aureus strain SA9","clindamycin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.965, AUC:0.977","Computational Method",,
573,"573.38822","Klebsiella pneumoniae strain 256","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40330","Klebsiella pneumoniae strain GIMC1002:Kpn-3Ts64","ciprofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1954","Shigella sonnei strain 158941","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2016","Shigella sonnei strain 155588","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40424","Klebsiella pneumoniae strain MRSN25616","cefpodoxime","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.35681","Staphylococcus aureus strain 75075_2_2","clindamycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.965, AUC:0.977","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2187","Shigella sonnei strain 157268","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40411","Klebsiella pneumoniae strain MRSN371351","ampicillin-sulbactam","Intermediate","==16/8","==","16/8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.33567","Staphylococcus aureus strain BP5","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40418","Klebsiella pneumoniae strain MRSN28866","piperacillin-tazobactam","Susceptible","<=4/4","<=","4/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40425","Klebsiella pneumoniae strain MRSN25112","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.32160","Klebsiella pneumoniae strain Q1443","cefepime","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.697, F1 score:0.704, AUC:0.745","Computational Method",,
624,"624.1879","Shigella sonnei strain 201501","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1886","Shigella sonnei strain 186595","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1892","Shigella sonnei strain 201532","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2102","Shigella sonnei strain 158946","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40447","Klebsiella pneumoniae strain MRSN5741","imipenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.931, F1 score:0.935, AUC:0.950","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40291","Klebsiella pneumoniae strain F726925","cefepime","Susceptible",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40396","Klebsiella pneumoniae strain MRSN515247","levofloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2155","Shigella sonnei strain 155597","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.23120","Klebsiella pneumoniae strain PN96","trimethoprim/sulfamethoxazole","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.861, F1 score:0.865, AUC:0.930","Computational Method",,
573,"573.23126","Klebsiella pneumoniae strain PN114","cefoxitin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
1280,"1280.31222","Staphylococcus aureus strain 27204_175F463","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40397","Klebsiella pneumoniae strain MRSN513382","ceftriaxone","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.21045","Staphylococcus aureus strain P36","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.977, F1 score:0.980, AUC:0.982","Computational Method",,
624,"624.2185","Shigella sonnei strain 173528","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2155","Shigella sonnei strain 155597","sulfonamides","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40368","Klebsiella pneumoniae strain MRSN728987","cefepime","Resistant",">=32",">=","32","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40391","Klebsiella pneumoniae strain MRSN539414","tobramycin","Resistant",">=16",">=","16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.1952","Shigella sonnei strain 192921","gentamicin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40368","Klebsiella pneumoniae strain MRSN728987","amikacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.910, F1 score:0.919, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.39775","Klebsiella pneumoniae strain CVUAS 5452.2","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2000","Shigella sonnei strain 175609","ertapenem","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2144","Shigella sonnei strain 172388","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40279","Klebsiella pneumoniae strain K6453","tetracycline","Resistant",,,,,"Computational Prediction","Accuracy:0.795, F1 score:0.794, AUC:0.842","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.39811","Klebsiella pneumoniae strain CVUAS 11733","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31221","Staphylococcus aureus strain 30406_155F136","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1918","Shigella sonnei strain 197093","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40414","Klebsiella pneumoniae strain MRSN28893","cefazolin","Susceptible","<=4","<=","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40373","Klebsiella pneumoniae strain MRSN676980","meropenem","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1313,"1313.38121","Streptococcus pneumoniae strain PP4","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.962, F1 score:0.962, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2069","Shigella sonnei strain 163128","tobramycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2003","Shigella sonnei strain 203677","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.25627","Klebsiella pneumoniae strain GF48B","tetracycline","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.795, F1 score:0.794, AUC:0.842","Computational Method",,
624,"624.2154","Shigella sonnei strain 157059","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.20069","Klebsiella pneumoniae strain E14_15_42Sa","ertapenem","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.956, F1 score:0.955, AUC:0.972","Computational Method",,
1773,"1773.26129","Mycobacterium tuberculosis strain OMICS/BPL/0052/19/SP","streptomycin","Resistant",,,,,"Computational Prediction","Accuracy:0.747, F1 score:0.754, AUC:0.818","AdaBoost Classifier","PATRIC",,,,,,,,
